Episode,Score,Move count,Highest tile,Final grid
17332,1468,152,128,"[[ 32 128  32  16]
 [  4  64  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
40073,1468,152,128,"[[128  64  32  16]
 [  8  32  16   2]
 [  4  16   2   4]
 [  2   4   8   2]]"
38687,1468,152,128,"[[128  32  16   8]
 [ 64  16   4   2]
 [  4  32  16   4]
 [  2   4   8   2]]"
23622,1468,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
27644,1468,151,128,"[[128  64  32  16]
 [  4  32  16   8]
 [  2  16   4   2]
 [  8   2   8   4]]"
33106,1468,152,128,"[[128  64  32  16]
 [ 16  32   8   2]
 [  4  16   2   4]
 [  2   8   4   2]]"
25577,1468,152,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
25606,1468,145,128,"[[128  64  16   8]
 [ 64   8   4   2]
 [  8   4   2   4]
 [  2   8   4   2]]"
29605,1468,152,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
29424,1468,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
29422,1468,154,128,"[[  4 128   4   2]
 [ 64  32  16   4]
 [ 32  16   4   2]
 [  4   2  16   4]]"
12945,1468,152,128,"[[128  64  32  16]
 [  2  32  16   2]
 [ 16   8   2   4]
 [  2   4   8   2]]"
26301,1464,150,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
25629,1464,151,128,"[[  2  32   4   2]
 [128  64   2   8]
 [  8  16  32  16]
 [  2   4  16   2]]"
31787,1464,152,128,"[[  4  64  32  16]
 [128  32  16   4]
 [  2  16   4   2]
 [  4   2   8   4]]"
36798,1464,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
15664,1464,150,128,"[[  8  32  16   8]
 [128  64   8   4]
 [  2  16  32  16]
 [  4   2   4   2]]"
17858,1464,152,128,"[[128  64  32  16]
 [  8  32  16   2]
 [  2   4   2   4]
 [ 16   2   4   2]]"
24447,1464,151,128,"[[128  64  32  16]
 [  8  32   4   2]
 [ 16   8   2   4]
 [  2  16   4   2]]"
25581,1464,151,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
33298,1464,150,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  8  16   4   2]
 [  2   8   2   4]]"
24374,1464,151,128,"[[128  64  32  16]
 [ 32  16   8   2]
 [ 16   4   2   4]
 [  4   8   4   2]]"
41419,1464,151,128,"[[128  64  32   8]
 [  4  32  16   4]
 [  2  16   4   2]
 [ 16   8   2   4]]"
33706,1464,151,128,"[[  2   4  32  16]
 [128  32  16   4]
 [  8  64   8   2]
 [  2   4  16   4]]"
18710,1464,151,128,"[[128  64  32  16]
 [ 16   4  16   8]
 [  4  32   4   2]
 [  2   8   2   4]]"
37826,1464,154,128,"[[128  64  32   8]
 [  8  16   8   2]
 [  4  32   4   8]
 [  2   4  16   2]]"
16210,1464,151,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
30722,1464,151,128,"[[128  64  32  16]
 [ 16  32   4   8]
 [  4  16   2   4]
 [  2   8   4   2]]"
25742,1464,151,128,"[[128  64  32  16]
 [  4  32  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
21296,1464,151,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   8]]"
28647,1464,151,128,"[[  2 128  32  16]
 [ 64  32  16   4]
 [  8  16   4   2]
 [  2   8   2   4]]"
32238,1464,150,128,"[[128   2  32  16]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
20677,1464,154,128,"[[128  32  16   8]
 [ 64  16   8   2]
 [  4   8  32   4]
 [  2   4   8   2]]"
20013,1464,152,128,"[[  2 128  32  16]
 [ 64  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
15737,1464,151,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
35357,1464,147,128,"[[128   2  32   8]
 [ 64  32   8   4]
 [ 32   8   4   2]
 [  2   4   2   8]]"
13963,1464,150,128,"[[ 16  32   4  16]
 [  8  64 128   2]
 [  4  16  32   8]
 [  2   4   8   2]]"
13258,1464,151,128,"[[128  64  32  16]
 [ 16   2  16   8]
 [  2  32   8   4]
 [  4   2   4   2]]"
18258,1464,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
19704,1464,155,128,"[[128  64  32   8]
 [  2  32   8   2]
 [ 16   8   2   4]
 [  2  16   4   2]]"
21636,1464,152,128,"[[128  64  32  16]
 [  2  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
28899,1464,151,128,"[[128  64  16   8]
 [ 32  16   8   4]
 [  2  32   4   2]
 [  4  16   2   4]]"
16997,1464,151,128,"[[128  64  32  16]
 [  4  32  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
31304,1460,150,128,"[[ 64 128  32  16]
 [ 16  32  16   8]
 [  4   8   4   2]
 [  2   4   2   4]]"
29101,1460,150,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   8]]"
26588,1460,151,128,"[[128  64  32  16]
 [  2  32  16   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
32157,1460,150,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  2  16   4   2]
 [  4   8   2   4]]"
20527,1460,154,128,"[[128  32  16   8]
 [ 32  64   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
20247,1460,154,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [ 32   8   4   2]
 [  2   4   2   4]]"
30981,1460,150,128,"[[128  64  32  16]
 [ 16   2  16   4]
 [  8  32   8   2]
 [  2   4   2   4]]"
17272,1460,150,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   8]]"
22564,1460,154,128,"[[128  64  32   8]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
14328,1460,150,128,"[[ 64   2 128  32]
 [  2  16   4   8]
 [ 16   4  16  32]
 [  2   8   4   2]]"
36224,1460,150,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
13598,1460,151,128,"[[  2  64  32  16]
 [128  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
40006,1460,151,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
31764,1460,151,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
13229,1460,149,128,"[[128   8  32  16]
 [  4  64  16   8]
 [ 32  16   4   2]
 [  2   4   2   8]]"
41474,1460,150,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [ 16  32   4   2]
 [  2   4   2   4]]"
13353,1460,150,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
20861,1460,154,128,"[[128  64  32   8]
 [ 16  32   8   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
25522,1460,153,128,"[[128  64  32   2]
 [  4  16   8   4]
 [  2   8  32  16]
 [  8   4   2   8]]"
27966,1460,155,128,"[[128  64  32   8]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
28794,1460,150,128,"[[128  64  32  16]
 [  8  32  16   2]
 [ 16   4   2   4]
 [  2   8   4   2]]"
23376,1460,150,128,"[[  2  64  32  16]
 [128  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
17354,1460,150,128,"[[  2  16   2   4]
 [  4   8  64  16]
 [ 32 128  32   4]
 [  4   8  16   2]]"
20752,1460,151,128,"[[128  64  32  16]
 [  2  32  16   2]
 [ 16   4   2   4]
 [  2   8   4   2]]"
38489,1460,150,128,"[[128  64  32  16]
 [  8  32  16   2]
 [ 16   4   2   4]
 [  4   8   4   2]]"
13516,1460,150,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
15491,1460,151,128,"[[128  64  32  16]
 [  4  32  16   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
37990,1460,153,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  8   2   8   4]
 [  4   8   4   2]]"
31810,1460,154,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
36714,1456,152,128,"[[  2 128  64  16]
 [ 32   8  32   8]
 [ 16   4   8   4]
 [  2   8   4   2]]"
19328,1456,149,128,"[[  2 128  32  16]
 [ 32  64  16   8]
 [  4  16   4   2]
 [  2   4   2   8]]"
21157,1456,149,128,"[[128  64  32   2]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2  16   2   4]]"
27384,1456,149,128,"[[128  64  32  16]
 [  4  32  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
18279,1456,152,128,"[[  4 128  64  16]
 [ 32   2  32   8]
 [  8  16   8   2]
 [  2   8   2   4]]"
17122,1456,152,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
14866,1456,150,128,"[[128  64  32  16]
 [  2  32   4   2]
 [ 16   8   2   4]
 [  2   4  16   2]]"
39474,1456,149,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
39996,1456,149,128,"[[ 32 128  32  16]
 [ 64  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
14332,1456,150,128,"[[128   2  32   2]
 [  2  16   8  16]
 [ 32  64   4   2]
 [  2  16   2   4]]"
23068,1456,154,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
13186,1456,153,128,"[[  4  64  32   2]
 [128  32   8  16]
 [ 16   8   4   2]
 [  2   4   2   8]]"
20596,1456,149,128,"[[128   4  32  16]
 [ 64  32  16   8]
 [  4   8   4   2]
 [  2  16   2   4]]"
25669,1456,149,128,"[[128  64  32  16]
 [ 16  32  16   2]
 [  8   4   2   4]
 [  2   8   4   2]]"
34715,1456,152,128,"[[  8 128  32   2]
 [  2  32  64   8]
 [ 16   8   4  16]
 [  8   4   2   4]]"
20607,1456,152,128,"[[  8  64  32  16]
 [  4 128  16   8]
 [  2  32   8   2]
 [  4   8   2   4]]"
14238,1456,149,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [  4  32   4   2]
 [  2  16   2   4]]"
36731,1456,149,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
26752,1456,152,128,"[[128  32  16   8]
 [  8  64   8   2]
 [ 32  16   2   4]
 [  2   8   4   2]]"
38039,1456,153,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
26091,1456,150,128,"[[128  64  32  16]
 [  2  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
14746,1456,149,128,"[[128   2  32   2]
 [ 64  32  16   8]
 [  2  16   4  16]
 [  8   4   2   4]]"
33079,1456,149,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
21450,1456,148,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
13730,1456,149,128,"[[128  64  32  16]
 [  4   2  16   8]
 [ 32  16   4   2]
 [  4   2   8   4]]"
26389,1456,143,128,"[[128  64  16   8]
 [ 64   8   4   2]
 [  8   4   2   4]
 [  4   2   4   2]]"
24755,1456,153,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
16415,1456,153,128,"[[  4 128  32  16]
 [ 64  32   8   4]
 [  4   8   4   2]
 [  2  16   8   4]]"
21952,1456,148,128,"[[128  64  32  16]
 [  8   4   8   2]
 [  4  16  32  16]
 [  2   4   8   2]]"
26875,1456,153,128,"[[  4 128  16   2]
 [  8  32   8   4]
 [ 32   8  64   2]
 [  4   2  16   4]]"
26565,1456,150,128,"[[128  64  32  16]
 [  4  32  16   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
30303,1456,148,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
41309,1456,149,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
37218,1456,151,128,"[[128  64  32  16]
 [ 16  32   2   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
33151,1456,149,128,"[[128  64  32  16]
 [ 32   2  16   4]
 [  4  16   8   2]
 [  2   8   2   4]]"
27338,1456,153,128,"[[128   8  32  16]
 [  8  64  16   4]
 [  2  32   4   2]
 [  4   8   2   4]]"
25996,1452,138,128,"[[ 64   4  16   4]
 [  8 128   8   2]
 [  4  64   2   4]
 [  2  16   4   2]]"
34716,1452,151,128,"[[128  64  32  16]
 [  8  16   8   2]
 [  4   8  32   4]
 [  2   4   8   2]]"
35486,1452,148,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
33911,1452,148,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
39712,1452,151,128,"[[  4   8   4   2]
 [128  64  32   4]
 [  8  16   8  16]
 [  2   4  32   8]]"
16293,1452,153,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
31346,1452,148,128,"[[  2 128  32  16]
 [ 64  32   8   4]
 [ 16   8   4   2]
 [  4  16   2   4]]"
20280,1452,148,128,"[[128  64  16   4]
 [ 32   8   4   2]
 [ 16  32   8   4]
 [  2  16   4   2]]"
21945,1452,147,128,"[[128   2  32  16]
 [ 16  64  16   8]
 [  8  32   4   2]
 [  2   8   2   4]]"
39351,1452,149,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
26311,1452,151,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
15178,1452,151,128,"[[128   2  32  16]
 [  8  64  16   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
35820,1452,152,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4   8   4   2]
 [  2   4   2   4]]"
31199,1452,151,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [  2   8   4   2]
 [  8   2   8   4]]"
38072,1452,148,128,"[[  8 128  32  16]
 [ 64  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
13644,1452,153,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
37904,1452,146,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
15759,1452,149,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
14487,1452,147,128,"[[128   2  32  16]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
20847,1452,148,128,"[[ 32  64  32  16]
 [  4 128  16   8]
 [  2   4   2  16]
 [  4   8   4   2]]"
29913,1452,152,128,"[[  2   4  32  16]
 [128  64  16   8]
 [ 32   8   2   4]
 [  8   2   4   2]]"
15495,1452,147,128,"[[128   2  32  16]
 [  8  64  16   8]
 [  4  32   8   4]
 [  2  16   4   2]]"
32743,1452,146,128,"[[  2 128   4   2]
 [ 32  16   8   4]
 [ 16   4  64   8]
 [  8  16   8  32]]"
34831,1452,148,128,"[[128  64  32  16]
 [  2  32  16   2]
 [ 16   4   8   4]
 [  8   2   4   2]]"
33925,1452,152,128,"[[128  64  32  16]
 [  8  16   8   2]
 [ 32   4   2   4]
 [  4   8   4   2]]"
28007,1452,151,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
32432,1452,148,128,"[[ 32 128  32  16]
 [  2  64  16   4]
 [  8  16   4   2]
 [  2   4   2   8]]"
30944,1452,152,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [  4  32   4   2]
 [  2   4   2   8]]"
37856,1452,148,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
14839,1452,152,128,"[[  4  64  32   2]
 [128  32   8  16]
 [  4   8   4   2]
 [ 16   4   2   8]]"
16495,1452,150,128,"[[  4 128  32  16]
 [ 64  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
19791,1452,152,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
20276,1448,146,128,"[[  2  64  32  16]
 [128  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
14684,1448,142,128,"[[  4 128  64   8]
 [ 64   2   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
41750,1448,151,128,"[[128  64  32  16]
 [  8  32   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
24173,1448,152,128,"[[  2   4  32  16]
 [ 64  32  16   4]
 [128   8   4   2]
 [  8   4   2   4]]"
18959,1448,151,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [ 32   8   4   2]
 [  2   4   2   4]]"
38916,1448,151,128,"[[128  64  32  16]
 [  8   2  16   2]
 [  4   8  32   4]
 [  2   4   8   2]]"
32286,1448,151,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
32150,1448,150,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
36813,1448,150,128,"[[  4  64  32  16]
 [128  32  16   8]
 [  8   2   8   4]
 [  2   8   4   2]]"
25762,1448,147,128,"[[128  64  32  16]
 [ 16  32  16   2]
 [  8   4   2   4]
 [  2   8   4   2]]"
40682,1448,151,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
26536,1448,151,128,"[[128  64  32   8]
 [  8  32   8   2]
 [  4  16   4  16]
 [  2   4   2   4]]"
25347,1448,150,128,"[[  4  64  32  16]
 [  8 128  16   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
28200,1448,151,128,"[[128  64  32   8]
 [ 16  32   8   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
21683,1448,151,128,"[[  4  64  32  16]
 [  8 128  16   8]
 [  4  32   4   2]
 [  2   8   2   4]]"
30827,1448,150,128,"[[  8  64  32  16]
 [  2 128  16   8]
 [  8  32   8   4]
 [  4   2   4   2]]"
39112,1448,147,128,"[[128  64  32  16]
 [  8  32  16   2]
 [ 16   4   2   4]
 [  2   8   4   2]]"
22398,1448,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
17434,1448,151,128,"[[128   2  32   8]
 [ 64  32  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
30548,1448,152,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
28372,1448,151,128,"[[  2  64  32   8]
 [  8  32   8   4]
 [128  16   4   2]
 [  2   4   2  16]]"
16939,1448,150,128,"[[128  64  32   8]
 [  8  16   8   4]
 [  4   8   2  32]
 [  2   4  16   2]]"
27685,1448,153,128,"[[ 32  16 128  16]
 [ 16  64  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
17809,1448,152,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [  4   8   4   2]
 [  2   4   2   4]]"
29385,1448,147,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
15741,1448,148,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
25998,1448,150,128,"[[128  64  32   8]
 [  4  32   8   4]
 [ 16   8   4   2]
 [  2  16   8   4]]"
41863,1448,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
39632,1444,150,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4   8   4   2]
 [  2   4   2   4]]"
19712,1444,150,128,"[[128  64  32  16]
 [  8  32   4   2]
 [  4  16   2   8]
 [  2   4   8   2]]"
22556,1444,151,128,"[[  4  64  32  16]
 [  2 128  16   8]
 [  4  32   4   2]
 [  2   8   2   4]]"
30791,1444,151,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
31406,1444,150,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4  16   2   4]
 [  2   8   4   2]]"
27985,1444,151,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
26932,1444,151,128,"[[  2   4  32  16]
 [128  64  16   8]
 [  4   8   2   4]
 [ 32   2   4   2]]"
19837,1444,147,128,"[[128   2  32  16]
 [  4  64  16   4]
 [ 32  16   4   2]
 [  2   8   2   4]]"
38622,1444,150,128,"[[ 64 128  32   8]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
22170,1444,146,128,"[[128   2  32  16]
 [ 16  64  16   8]
 [  4  32   2   4]
 [  2   8   4   2]]"
23633,1444,150,128,"[[128  64   2  16]
 [  4  32  16   8]
 [ 32   2   8   4]
 [  2   8   4   2]]"
40805,1444,151,128,"[[128  64  32   8]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
34191,1444,148,128,"[[  2 128  32  16]
 [ 64  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
25346,1444,150,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
22954,1444,150,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [ 32   8   4   2]
 [  2   4   2   4]]"
23911,1444,151,128,"[[  4 128  32  16]
 [ 64  32   8   2]
 [ 16   4   2   4]
 [  2   8   4   2]]"
40863,1444,150,128,"[[  8 128  32  16]
 [  2  64  16   4]
 [ 32   8   4   2]
 [  2   4   8   4]]"
14971,1444,150,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [ 32   8   4   2]
 [  2   4   2   4]]"
35350,1444,151,128,"[[  4 128   4   2]
 [ 32  64  32  16]
 [  4  16   8   4]
 [  2   8   4   2]]"
13510,1444,150,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
27492,1444,149,128,"[[128  64  32   8]
 [  2  32   4   2]
 [ 16   8  16   8]
 [  2   4   8   4]]"
29612,1444,150,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
26274,1444,147,128,"[[128  64  32  16]
 [ 16  32   2   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
31549,1444,150,128,"[[128  64   2  16]
 [  4  32   8   4]
 [ 16   8  32   2]
 [  2   4   2   8]]"
21057,1444,151,128,"[[128  64  32  16]
 [  4  32   4   2]
 [  8   4   2   4]
 [ 16   8   4   2]]"
40342,1444,145,128,"[[128  64  32  16]
 [  2  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
38975,1440,150,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
17769,1440,150,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
37573,1440,151,128,"[[128   2  32  16]
 [ 64  32  16   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
40579,1440,148,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4  16   2   8]
 [  2   4   8   2]]"
39895,1440,150,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
39303,1440,150,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
17569,1440,150,128,"[[128  64  32  16]
 [  2  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
26357,1440,149,128,"[[128  64  32   8]
 [ 16  32   8   2]
 [  4  16   4   8]
 [  2   4   2   4]]"
17521,1440,148,128,"[[  2  64  32  16]
 [  8 128  16   8]
 [  2  32   8   4]
 [  8   2   4   2]]"
17973,1440,149,128,"[[128  32  16   8]
 [ 64  16   8   4]
 [ 32   8   4   2]
 [  2   4   2   4]]"
20301,1440,148,128,"[[128  64  32   2]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   8   2   4]]"
23792,1440,150,128,"[[  4  64  32  16]
 [128  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
12812,1440,150,128,"[[  8  64  32   8]
 [128  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
27389,1440,149,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   4   2]
 [  8   4   2   4]]"
35713,1440,150,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
38685,1440,149,128,"[[128  32  16   8]
 [ 64  16   4   2]
 [  4  32   8   4]
 [  2   8   4   2]]"
38325,1440,149,128,"[[128  64  32   8]
 [  4  32  16   4]
 [ 16   8   4   2]
 [  8   4   2   4]]"
29791,1440,149,128,"[[128  64  16   8]
 [  2  32   8   4]
 [ 32  16   4   2]
 [  2   8   2   4]]"
25766,1440,149,128,"[[  4   2  64  16]
 [  2 128  32   8]
 [  8  32  16   4]
 [  2   4   8   2]]"
36914,1440,150,128,"[[128  64  32  16]
 [  2  32   8   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
19678,1440,150,128,"[[  4  64  32  16]
 [128  32   8   2]
 [  4   2   4  16]
 [  2   4   8   2]]"
15461,1440,150,128,"[[  2 128  32  16]
 [ 64  32   8   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
22500,1440,149,128,"[[128  64  32   8]
 [  2  16   4   2]
 [ 32   8   2   4]
 [  2   4   8  16]]"
13140,1440,149,128,"[[ 32   2  32  16]
 [  8   4   8   4]
 [  4  64  16   2]
 [  2 128   2   8]]"
33929,1440,150,128,"[[128  64  32  16]
 [ 16   8   4   2]
 [  2  32   8   4]
 [  4   2   4   2]]"
27449,1440,149,128,"[[128  64  32  16]
 [  8  32   8   2]
 [ 16   4   2   4]
 [  4   8   4   2]]"
28881,1440,145,128,"[[128   4  32  16]
 [ 32  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
18326,1440,149,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
17329,1440,150,128,"[[128   2  32  16]
 [  8  64   8   4]
 [  4  32   4   2]
 [  2  16   2   4]]"
26978,1440,149,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
37356,1440,149,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4   8   4   2]
 [  2   4   8   4]]"
16530,1440,148,128,"[[ 32   2 128   2]
 [ 16  64  16   8]
 [  8  32   8   4]
 [  4   8   4   2]]"
21749,1440,149,128,"[[128  64  32  16]
 [  2  16   8   2]
 [ 32   8   2   4]
 [  8   2   4   2]]"
20826,1440,149,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  2   8   4   2]
 [ 16   4   2   4]]"
37127,1440,149,128,"[[128  64  32  16]
 [  8  32   4   2]
 [  4  16   2   8]
 [  2   4   8   2]]"
